"transaction_id","product_id","customer_id","transaction_date","online_order","order_status","brand","product_line","product_class","product_size","list_price","standard_cost"
8867,61,84,"02.12.2017",true,Approved,OHM Cycles,Standard,low,medium,"71,16","56,93"
8871,37,682,"05.04.2017",true,Approved,OHM Cycles,Standard,low,medium,"1793,43","248,82"
8875,56,831,"05.03.2017",true,Approved,OHM Cycles,Standard,medium,medium,"183,86","137,90"
8877,19,495,"03.01.2017",true,Approved,OHM Cycles,Road,high,large,"12,01","7,21"
8888,79,622,"08.04.2017",false,Approved,Norco Bicycles,Standard,medium,medium,"1555,58","818,01"
8890,0,770,"05.10.2017",false,Approved,OHM Cycles,Standard,medium,medium,"183,86","137,90"
8895,51,2062,"08.04.2017",false,Approved,OHM Cycles,Standard,high,medium,"2005,66","1203,40"
8904,100,2798,"08.07.2017",false,Approved,Trek Bicycles,Standard,medium,small,"1386,84","1234,29"
8907,100,1343,"07.01.2017",true,Approved,Trek Bicycles,Standard,medium,small,"1386,84","1234,29"
8909,37,2009,"08.04.2017",true,Approved,OHM Cycles,Standard,low,medium,"1793,43","248,82"
8911,65,194,"09.02.2017",false,Approved,WeareA2B,Standard,medium,medium,"1807,45","778,69"
8913,45,2185,"06.08.2017",false,Approved,Solex,Standard,medium,medium,"441,49","84,99"
8914,89,669,"02.08.2017",true,Approved,WeareA2B,Touring,medium,large,"1362,99","57,74"
8921,35,3377,"08.06.2017",true,Approved,Trek Bicycles,Standard,low,medium,"1057,51","154,40"
8923,6,1104,"09.03.2017",false,Approved,OHM Cycles,Standard,high,medium,"227,88","136,73"
8927,78,1400,"07.01.2017",true,Approved,Giant Bicycles,Standard,medium,large,"1765,3","709,48"
8928,24,1952,"02.02.2017",false,Approved,Solex,Road,medium,large,"1777,8","820,78"
8930,98,3250,"06.10.2017",false,Approved,OHM Cycles,Standard,medium,medium,"795,34","101,58"
8932,27,2565,"06.09.2017",false,Approved,Trek Bicycles,Standard,medium,medium,"499,53","388,72"
8935,66,2476,"04.12.2017",false,Approved,Solex,Standard,medium,medium,"1163,89","589,27"
8942,17,3177,"05.02.2017",true,Approved,Solex,Standard,high,medium,"1024,66","614,80"
8943,91,3189,"04.11.2017",true,Approved,Solex,Standard,medium,medium,"100,35","75,26"
8946,74,52,"05.09.2017",false,Approved,WeareA2B,Standard,medium,medium,"1228,07","400,91"
8948,1,1371,"04.12.2017",true,Approved,Giant Bicycles,Standard,medium,medium,"1403,5","954,82"
8950,39,3302,"03.02.2017",false,Approved,Giant Bicycles,Standard,medium,large,"1812,75","582,48"
8959,35,928,"04.10.2017",true,Approved,Giant Bicycles,Standard,medium,medium,"1403,5","954,82"
8961,29,1181,"05.03.2017",true,Approved,Norco Bicycles,Road,medium,medium,"543,39","407,54"
8977,29,2182,"02.02.2017",false,Approved,WeareA2B,Standard,medium,medium,"1065,03","230,09"
8987,73,2386,"07.10.2017",false,Approved,Solex,Standard,medium,medium,"1945,43","333,18"
8988,28,1084,"02.04.2017",true,Approved,Norco Bicycles,Standard,medium,small,"1216,14","1082,36"
8993,1,2806,"08.06.2017",false,Approved,Giant Bicycles,Standard,medium,medium,"1403,5","954,82"
8997,66,377,"05.07.2017",true,Approved,Giant Bicycles,Road,low,small,"590,26","525,33"
9005,50,2730,"07.07.2017",false,Approved,WeareA2B,Standard,medium,small,"175,89","131,92"
9007,83,1929,"08.01.2017",false,Approved,Solex,Touring,medium,large,"2083,94","675,03"
9011,86,1533,"05.01.2017",true,Approved,OHM Cycles,Standard,medium,medium,"235,63","125,07"
9012,57,1022,"08.10.2017",true,Approved,WeareA2B,Touring,medium,large,"1890,39","260,14"
9013,44,3169,"05.01.2017",false,Approved,WeareA2B,Standard,medium,medium,"1769,64","108,76"
9014,53,853,"08.01.2017",true,Approved,OHM Cycles,Standard,medium,medium,"795,34","101,58"
9022,88,1546,"03.03.2017",true,Approved,Norco Bicycles,Standard,medium,medium,"1198,46","381,10"
9025,46,1348,"07.09.2017",false,Approved,OHM Cycles,Standard,low,medium,"1793,43","248,82"
9026,72,2630,"07.04.2017",false,Approved,Norco Bicycles,Standard,medium,medium,"360,4","270,30"
9027,38,1527,"04.02.2017",false,Approved,Solex,Standard,medium,medium,"1577,53","826,51"
9028,59,218,"02.07.2017",true,Approved,WeareA2B,Standard,medium,small,"1415,01","1259,36"
9030,48,2036,"05.12.2017",false,Approved,WeareA2B,Standard,medium,medium,"1762,96","950,52"
9032,17,2333,"08.05.2017",true,Approved,Solex,Standard,high,medium,"1024,66","614,80"
9034,92,2737,"05.09.2017",true,Approved,WeareA2B,Standard,medium,small,"1415,01","1259,36"
9036,81,818,"03.10.2017",true,Approved,Norco Bicycles,Standard,medium,small,"586,45","521,94"
9037,49,892,"02.01.2017",false,Approved,Trek Bicycles,Road,medium,medium,"533,51","400,13"
9038,1,3165,"05.03.2017",true,Approved,Giant Bicycles,Standard,medium,medium,"1403,5","954,82"
9040,65,2860,"08.01.2017",true,Approved,WeareA2B,Standard,medium,medium,"1807,45","778,69"
9054,2,3182,"09.03.2017",false,Approved,Solex,Standard,medium,medium,"71,49","53,62"
9060,21,1398,"06.07.2017",true,Approved,Solex,Standard,medium,large,"1071,23","380,74"
9061,94,2796,"02.01.2017",true,Approved,Giant Bicycles,Standard,medium,large,"1635,3","993,66"
9063,99,913,"08.09.2017",false,Approved,OHM Cycles,Standard,medium,medium,"1227,34","770,89"
9067,7,2720,"04.08.2017",false,Approved,Giant Bicycles,Standard,medium,small,"1311,44","1167,18"
9073,18,979,"03.06.2017",true,Approved,Norco Bicycles,Standard,high,medium,"1148,64","689,18"
9082,66,963,"04.07.2017",true,Approved,Solex,Standard,medium,medium,"1163,89","589,27"
9084,37,2686,"01.12.2017",false,Approved,OHM Cycles,Standard,low,medium,"1793,43","248,82"
9086,69,1356,"08.12.2017",true,Approved,Norco Bicycles,Road,medium,large,"1240,31","795,10"
9088,90,601,"02.11.2017",true,Approved,Solex,Standard,low,medium,"945,04","507,58"
9091,35,2720,"04.07.2017",false,Approved,Giant Bicycles,Standard,medium,medium,"1403,5","954,82"
9097,17,2172,"08.02.2017",true,Approved,Solex,Standard,high,medium,"1024,66","614,80"
9099,38,860,"03.09.2017",true,Approved,Trek Bicycles,Standard,medium,large,"2091,47","388,92"
9102,81,2480,"04.07.2017",false,Approved,Solex,Standard,medium,medium,"1151,96","649,49"
9105,42,2549,"03.11.2017",true,Approved,OHM Cycles,Road,medium,small,"1810","1610,90"
9106,49,153,"02.05.2017",true,Approved,Trek Bicycles,Road,medium,medium,"533,51","400,13"
9108,14,2418,"07.11.2017",false,Approved,Trek Bicycles,Standard,medium,small,"1386,84","1234,29"
9109,43,1585,"08.07.2017",false,Approved,Solex,Standard,medium,medium,"1151,96","649,49"
9113,35,3364,"07.02.2017",true,Approved,Trek Bicycles,Standard,low,medium,"1057,51","154,40"
9116,13,123,"09.02.2017",false,Approved,Solex,Standard,medium,medium,"1577,53","826,51"
9120,80,2627,"06.11.2017",true,Approved,OHM Cycles,Touring,low,medium,"1073,07","933,84"
9128,63,1451,"08.10.2017",true,Approved,Solex,Standard,medium,medium,"1483,2","99,59"
9132,15,2150,"03.01.2017",true,Approved,Norco Bicycles,Standard,low,medium,"958,74","748,90"
9134,0,2122,"07.12.2017",false,Approved,Norco Bicycles,Standard,low,medium,"363,01","290,41"
9135,61,1973,"06.08.2017",true,Approved,Norco Bicycles,Standard,medium,small,"586,45","521,94"
9136,41,598,"06.04.2017",false,Approved,Norco Bicycles,Standard,low,medium,"958,74","748,90"
9141,43,556,"04.06.2017",true,Approved,Solex,Standard,medium,medium,"1151,96","649,49"
9143,46,88,"06.08.2017",true,Approved,OHM Cycles,Standard,low,medium,"1793,43","248,82"
9149,30,2522,"06.12.2017",true,Approved,OHM Cycles,Standard,medium,medium,"1227,34","770,89"
9150,93,234,"03.08.2017",true,Approved,OHM Cycles,Standard,high,medium,"1458,17","874,90"
9153,66,3143,"05.09.2017",true,Approved,Giant Bicycles,Road,low,small,"590,26","525,33"
9162,27,408,"08.07.2017",false,Approved,Trek Bicycles,Standard,medium,medium,"499,53","388,72"
9163,2,1061,"02.12.2017",true,Approved,Solex,Standard,medium,medium,"71,49","53,62"
9166,42,1445,"03.10.2017",true,Approved,OHM Cycles,Road,medium,small,"1810","1610,90"
9173,49,1223,"04.08.2017",false,Approved,Trek Bicycles,Road,medium,medium,"533,51","400,13"
9176,0,3325,"08.07.2017",true,Approved,Trek Bicycles,Road,medium,medium,"533,51","400,13"
9180,55,1464,"06.08.2017",false,Approved,Trek Bicycles,Road,medium,large,"1894,19","598,76"
9181,10,671,"04.02.2017",true,Approved,WeareA2B,Touring,medium,medium,"1466,68","363,25"
9188,24,3314,"08.03.2017",true,Approved,Solex,Road,medium,large,"1777,8","820,78"
9191,19,2999,"02.05.2017",true,Approved,OHM Cycles,Road,high,large,"12,01","7,21"
9197,0,3481,"04.05.2017",false,Approved,OHM Cycles,Standard,medium,medium,"235,63","125,07"
9198,85,2562,"04.09.2017",true,Approved,WeareA2B,Standard,medium,medium,"752,64","205,36"
9202,44,1597,"04.12.2017",true,Approved,WeareA2B,Standard,medium,medium,"1769,64","108,76"
9204,99,802,"07.06.2017",true,Approved,OHM Cycles,Standard,medium,medium,"1227,34","770,89"
9218,32,2633,"07.05.2017",false,Approved,Giant Bicycles,Standard,medium,medium,"642,7","211,37"
9219,88,3278,"08.12.2017",true,Approved,Norco Bicycles,Standard,medium,medium,"1198,46","381,10"
9223,82,1556,"02.09.2017",false,Approved,Norco Bicycles,Standard,high,medium,"1148,64","689,18"
9225,34,2401,"07.09.2017",true,Approved,Norco Bicycles,Road,high,large,"774,53","464,72"
9226,0,578,"02.05.2017",false,Approved,Solex,Standard,medium,medium,"71,49","53,62"
9235,14,2566,"04.10.2017",false,Approved,Trek Bicycles,Standard,medium,small,"1386,84","1234,29"
9236,84,895,"06.03.2017",false,Approved,Trek Bicycles,Road,medium,medium,"290,62","215,14"
9238,53,619,"05.02.2017",true,Approved,OHM Cycles,Standard,medium,medium,"795,34","101,58"
9241,9,1384,"03.03.2017",false,Approved,OHM Cycles,Road,medium,medium,"742,54","667,40"
9243,99,2845,"07.11.2017",false,Approved,OHM Cycles,Standard,medium,medium,"1227,34","770,89"
9248,88,1122,"05.09.2017",false,Approved,Norco Bicycles,Standard,medium,medium,"1198,46","381,10"
9261,50,584,"09.01.2017",false,Approved,WeareA2B,Standard,medium,small,"175,89","131,92"
9268,16,2064,"06.05.2017",true,Approved,Norco Bicycles,Standard,high,small,"1661,92","1479,11"
9273,43,3077,"06.11.2017",false,Approved,Solex,Standard,medium,medium,"1151,96","649,49"
9287,52,315,"04.02.2017",true,Approved,OHM Cycles,Road,medium,medium,"1280,28","829,51"
9297,46,2048,"04.04.2017",false,Approved,OHM Cycles,Standard,low,medium,"1793,43","248,82"
9304,95,258,"04.01.2017",false,Approved,OHM Cycles,Touring,low,medium,"1073,07","933,84"
9306,63,289,"03.03.2017",true,Approved,WeareA2B,Standard,medium,medium,"1992,93","762,63"
9311,36,1344,"06.11.2017",true,Approved,Solex,Standard,low,medium,"945,04","507,58"
9321,56,1477,"03.05.2017",true,Approved,OHM Cycles,Standard,medium,medium,"183,86","137,90"
9324,94,1131,"06.01.2017",false,Approved,Giant Bicycles,Standard,medium,large,"1635,3","993,66"
9327,5,182,"01.07.2017",false,Approved,Trek Bicycles,Mountain,low,medium,"574,64","459,71"
9329,8,2787,"09.04.2017",true,Approved,Solex,Road,medium,small,"1703,52","1516,13"
9347,8,3469,"06.08.2017",false,Approved,Solex,Road,medium,small,"1703,52","1516,13"
9351,99,2672,"01.07.2017",true,Approved,OHM Cycles,Standard,medium,medium,"1227,34","770,89"
9354,98,2187,"06.04.2017",true,Approved,Trek Bicycles,Standard,high,medium,"358,39","215,03"
9362,33,558,"06.02.2017",false,Approved,Giant Bicycles,Standard,medium,small,"1311,44","1167,18"
9378,19,1053,"01.04.2017",true,Approved,OHM Cycles,Road,high,large,"12,01","7,21"
9380,2,1872,"07.05.2017",true,Approved,Solex,Standard,medium,medium,"71,49","53,62"
9383,0,3145,"05.04.2017",false,Approved,Solex,Standard,medium,medium,"478,16","298,72"
9384,45,2027,"08.02.2017",true,Approved,Trek Bicycles,Road,low,medium,"980,37","234,43"
9395,98,762,"05.04.2017",true,Approved,Trek Bicycles,Standard,high,medium,"358,39","215,03"
9402,29,1213,"04.09.2017",false,Approved,WeareA2B,Standard,medium,medium,"1065,03","230,09"
9413,86,2331,"05.05.2017",false,Approved,OHM Cycles,Standard,medium,medium,"235,63","125,07"
9422,69,77,"02.02.2017",true,Approved,Giant Bicycles,Road,medium,medium,"792,9","594,68"
9424,64,1597,"05.12.2017",false,Approved,Trek Bicycles,Standard,medium,large,"1469,44","596,55"
9432,49,2726,"03.12.2017",true,Approved,Trek Bicycles,Road,medium,medium,"533,51","400,13"
9435,21,261,"08.09.2017",false,Approved,Solex,Standard,medium,large,"1071,23","380,74"
9441,44,2044,"04.12.2017",true,Approved,WeareA2B,Standard,medium,medium,"1769,64","108,76"
9444,66,1332,"03.10.2017",true,Approved,Giant Bicycles,Road,low,small,"590,26","525,33"
9446,22,2990,"07.09.2017",true,Approved,Solex,Standard,medium,medium,"575,27","431,45"
9449,50,350,"07.04.2017",false,Approved,WeareA2B,Standard,medium,small,"175,89","131,92"
9451,95,453,"02.09.2017",false,Approved,OHM Cycles,Touring,low,medium,"1073,07","933,84"
9460,74,1644,"09.04.2017",true,Approved,WeareA2B,Standard,medium,medium,"1228,07","400,91"
9467,79,105,"06.03.2017",false,Approved,Norco Bicycles,Standard,medium,medium,"1555,58","818,01"
9468,45,1163,"04.10.2017",false,Approved,Trek Bicycles,Road,low,medium,"980,37","234,43"
9470,49,400,"04.05.2017",true,Approved,Trek Bicycles,Road,medium,medium,"533,51","400,13"
9474,0,3398,"03.02.2017",false,Approved,Trek Bicycles,Road,medium,medium,"290,62","215,14"
9483,76,1943,"06.03.2017",false,Approved,WeareA2B,Standard,low,medium,"642,31","513,85"
9488,1,488,"03.12.2017",false,Approved,Giant Bicycles,Standard,medium,medium,"1403,5","954,82"
9497,81,3183,"04.07.2017",true,Approved,Norco Bicycles,Standard,medium,small,"586,45","521,94"
9517,62,2069,"08.08.2017",false,Approved,Solex,Standard,medium,medium,"478,16","298,72"
9519,33,1676,"04.08.2017",false,Approved,Giant Bicycles,Standard,medium,small,"1311,44","1167,18"
9523,51,313,"03.09.2017",false,Approved,OHM Cycles,Standard,high,medium,"2005,66","1203,40"
9526,90,1305,"07.04.2017",true,Approved,Solex,Standard,low,medium,"945,04","507,58"
9531,51,380,"04.01.2017",false,Approved,OHM Cycles,Standard,high,medium,"2005,66","1203,40"
9532,98,2487,"02.05.2017",false,Approved,Trek Bicycles,Standard,high,medium,"358,39","215,03"
9535,60,1913,"06.09.2017",false,Approved,Giant Bicycles,Standard,high,small,"1977,36","1759,85"
9538,23,3385,"06.11.2017",false,Approved,Norco Bicycles,Mountain,low,small,"688,63","612,88"
9541,83,2041,"02.09.2017",false,Approved,Solex,Touring,medium,large,"2083,94","675,03"
9545,14,1206,"08.10.2017",false,Approved,Trek Bicycles,Standard,medium,small,"1386,84","1234,29"
9552,23,281,"02.01.2017",true,Approved,Norco Bicycles,Standard,medium,medium,"1198,46","381,10"
9553,85,2129,"03.08.2017",true,Approved,WeareA2B,Standard,medium,medium,"1228,07","400,91"
9554,49,1280,"05.08.2017",false,Approved,Solex,Standard,medium,large,"1061,56","733,58"
9555,57,1174,"04.12.2017",true,Approved,WeareA2B,Touring,medium,large,"1890,39","260,14"
9557,71,1517,"02.12.2017",true,Approved,Solex,Standard,high,large,"1842,92","1105,75"
9560,0,1428,"08.05.2017",true,Approved,Solex,Road,medium,medium,"416,98","312,74"
9571,5,1951,"06.07.2017",false,Approved,Trek Bicycles,Mountain,low,medium,"574,64","459,71"
9577,0,3494,"08.09.2017",true,Approved,Trek Bicycles,Road,medium,medium,"533,51","400,13"
9581,13,969,"03.03.2017",false,Approved,Solex,Standard,medium,medium,"1577,53","826,51"
9594,69,1370,"08.03.2017",true,Approved,Giant Bicycles,Road,medium,medium,"792,9","594,68"
9600,67,1837,"02.10.2017",true,Approved,Norco Bicycles,Road,medium,medium,"544,05","376,84"
9602,22,449,"02.04.2017",false,Approved,Solex,Standard,medium,medium,"575,27","431,45"
9606,59,2457,"07.04.2017",false,Approved,WeareA2B,Standard,medium,small,"1415,01","1259,36"
9610,25,204,"07.09.2017",false,Approved,Giant Bicycles,Road,medium,medium,"1538,99","829,65"
9613,35,1816,"04.09.2017",true,Approved,Trek Bicycles,Standard,low,medium,"1057,51","154,40"
9625,1,3317,"01.04.2017",false,Approved,Giant Bicycles,Standard,medium,medium,"1403,5","954,82"
9636,44,815,"05.04.2017",true,Approved,WeareA2B,Standard,medium,medium,"1769,64","108,76"
9645,53,1631,"05.06.2017",false,Approved,OHM Cycles,Standard,medium,medium,"795,34","101,58"
9646,60,718,"03.09.2017",true,Approved,Giant Bicycles,Standard,high,small,"1977,36","1759,85"
9647,29,3388,"03.06.2017",true,Approved,Norco Bicycles,Road,medium,medium,"543,39","407,54"
9656,39,2961,"01.11.2017",false,Approved,Giant Bicycles,Standard,medium,large,"1812,75","582,48"
9670,28,2650,"08.09.2017",false,Approved,Norco Bicycles,Standard,medium,small,"1216,14","1082,36"
9677,89,833,"04.04.2017",true,Approved,Giant Bicycles,Standard,medium,large,"1812,75","582,48"
9679,86,2467,"09.01.2017",false,Approved,OHM Cycles,Standard,medium,medium,"235,63","125,07"
9681,99,626,"06.02.2017",true,Approved,OHM Cycles,Standard,medium,medium,"1227,34","770,89"
9682,97,242,"06.08.2017",true,Approved,Solex,Standard,medium,large,"202,62","151,96"
9683,66,970,"07.11.2017",true,Approved,Solex,Standard,medium,medium,"1163,89","589,27"
9685,91,1025,"09.04.2017",true,Approved,Solex,Standard,medium,medium,"100,35","75,26"
9687,10,2597,"09.04.2017",false,Approved,Solex,Standard,medium,medium,"1945,43","333,18"
9690,17,1631,"08.08.2017",false,Approved,Solex,Standard,high,medium,"1024,66","614,80"
9703,38,1324,"01.04.2017",true,Approved,Solex,Standard,medium,medium,"1577,53","826,51"
9709,14,1244,"06.10.2017",false,Approved,Trek Bicycles,Standard,medium,small,"1386,84","1234,29"
9710,46,3302,"06.08.2017",false,Approved,Solex,Standard,low,medium,"1289,85","74,51"
9712,65,3361,"04.03.2017",false,Approved,WeareA2B,Standard,medium,medium,"1807,45","778,69"
9721,27,1472,"06.01.2017",false,Approved,Trek Bicycles,Standard,medium,medium,"499,53","388,72"
9723,4,2912,"01.10.2017",false,Approved,Solex,Standard,medium,medium,"1483,2","99,59"
9725,59,1275,"01.08.2017",true,Approved,Solex,Standard,medium,large,"1061,56","733,58"
9727,41,1950,"07.07.2017",false,Approved,Solex,Road,medium,medium,"416,98","312,74"
9729,65,3155,"06.01.2017",false,Approved,WeareA2B,Standard,medium,medium,"1807,45","778,69"
9739,38,3264,"03.02.2017",true,Approved,Solex,Standard,medium,medium,"1577,53","826,51"
9744,57,292,"08.03.2017",false,Approved,WeareA2B,Touring,medium,large,"1890,39","260,14"
9747,94,2825,"03.01.2017",true,Approved,Giant Bicycles,Standard,medium,large,"1635,3","993,66"
9749,45,641,"02.02.2017",false,Approved,Solex,Standard,medium,medium,"441,49","84,99"
9752,66,3050,"02.08.2017",true,Approved,Solex,Standard,medium,medium,"1163,89","589,27"
9755,0,861,"06.11.2017",true,Approved,Trek Bicycles,Road,medium,medium,"290,62","215,14"
9758,16,701,"02.04.2017",false,Approved,Norco Bicycles,Standard,high,small,"1661,92","1479,11"
9763,7,2394,"01.10.2017",false,Approved,Trek Bicycles,Road,low,medium,"980,37","234,43"
9765,92,782,"03.05.2017",false,Approved,WeareA2B,Standard,medium,small,"1415,01","1259,36"
9768,49,3360,"04.10.2017",true,Approved,Trek Bicycles,Road,medium,medium,"533,51","400,13"
9769,5,3496,"07.03.2017",false,Approved,Trek Bicycles,Mountain,low,medium,"574,64","459,71"
9770,17,1018,"04.12.2017",true,Approved,Solex,Standard,high,medium,"1024,66","614,80"
9772,72,1301,"09.01.2017",false,Approved,Norco Bicycles,Standard,medium,medium,"360,4","270,30"
9781,1,2565,"03.07.2017",true,Approved,Giant Bicycles,Standard,medium,medium,"1403,5","954,82"
9785,72,1,"05.01.2017",false,Approved,Norco Bicycles,Standard,medium,medium,"360,4","270,30"
9787,82,298,"06.12.2017",true,Approved,Giant Bicycles,Road,medium,medium,"1538,99","829,65"
9788,21,850,"08.06.2017",true,Approved,Solex,Standard,medium,large,"1071,23","380,74"
9790,67,1756,"01.08.2017",false,Approved,Solex,Standard,medium,large,"1071,23","380,74"
9795,23,2130,"01.10.2017",true,Approved,Norco Bicycles,Standard,medium,medium,"1198,46","381,10"
9797,52,919,"04.06.2017",false,Approved,OHM Cycles,Road,medium,medium,"1280,28","829,51"
9801,89,1195,"04.04.2017",false,Approved,WeareA2B,Touring,medium,large,"1362,99","57,74"
9803,9,3018,"09.02.2017",true,Approved,Norco Bicycles,Standard,medium,small,"1216,14","1082,36"
9804,0,1990,"05.10.2017",false,Approved,WeareA2B,Standard,medium,medium,"60,34","45,26"
9805,19,3086,"03.07.2017",true,Approved,Trek Bicycles,Mountain,low,medium,"574,64","459,71"
9810,0,345,"06.01.2017",false,Approved,Solex,Standard,medium,medium,"71,49","53,62"
9813,86,2599,"03.07.2017",false,Approved,OHM Cycles,Standard,medium,medium,"235,63","125,07"
9814,4,1186,"03.11.2017",true,Approved,Giant Bicycles,Standard,high,medium,"1129,13","677,48"
9815,35,2027,"07.05.2017",true,Approved,Giant Bicycles,Standard,medium,medium,"1403,5","954,82"
9825,77,959,"09.03.2017",false,Approved,Norco Bicycles,Road,medium,large,"1240,31","795,10"
9827,87,946,"03.07.2017",true,Approved,OHM Cycles,Standard,medium,medium,"1636,9","44,71"
9828,42,2783,"03.04.2017",true,Approved,OHM Cycles,Road,medium,small,"1810","1610,90"
9830,89,3355,"08.11.2017",false,Approved,WeareA2B,Touring,medium,large,"1362,99","57,74"
9835,86,1879,"04.01.2017",false,Approved,Norco Bicycles,Road,high,large,"774,53","464,72"
9839,0,3451,"05.12.2017",false,Approved,OHM Cycles,Road,high,large,"12,01","7,21"
9841,35,2430,"04.05.2017",false,Approved,Trek Bicycles,Standard,low,medium,"1057,51","154,40"
9843,62,2194,"07.09.2017",true,Approved,Solex,Standard,medium,medium,"478,16","298,72"
9851,53,1555,"09.01.2017",false,Approved,Giant Bicycles,Standard,high,medium,"1274,93","764,96"
9852,15,879,"04.01.2017",true,Approved,Norco Bicycles,Standard,low,medium,"958,74","748,90"
9862,65,2657,"08.06.2017",true,Approved,WeareA2B,Standard,medium,medium,"1807,45","778,69"
9868,35,1009,"06.11.2017",false,Approved,Giant Bicycles,Standard,medium,medium,"1403,5","954,82"
9871,43,1585,"08.02.2017",false,Approved,Solex,Standard,medium,medium,"1151,96","649,49"
9877,46,1559,"07.05.2017",true,Approved,OHM Cycles,Standard,low,medium,"1793,43","248,82"
9882,69,3363,"05.03.2017",true,Approved,Norco Bicycles,Road,medium,large,"1240,31","795,10"
9883,63,1453,"07.04.2017",true,Approved,WeareA2B,Standard,medium,medium,"1992,93","762,63"
9885,17,3150,"07.08.2017",true,Approved,Solex,Standard,high,medium,"1024,66","614,80"
9887,94,1249,"01.05.2017",false,Approved,Giant Bicycles,Standard,medium,large,"1635,3","993,66"
9894,90,684,"03.11.2017",true,Approved,Norco Bicycles,Standard,low,medium,"363,01","290,41"
9903,100,1293,"05.05.2017",true,Approved,Norco Bicycles,Road,medium,medium,"1036,59","206,35"
9911,9,1303,"06.01.2017",true,Approved,OHM Cycles,Road,medium,medium,"742,54","667,40"
9916,2,3143,"03.11.2017",false,Approved,Solex,Standard,medium,medium,"71,49","53,62"
9926,86,1086,"03.10.2017",false,Approved,OHM Cycles,Standard,medium,medium,"235,63","125,07"
9930,22,1279,"08.11.2017",true,Approved,WeareA2B,Standard,medium,medium,"60,34","45,26"
9936,79,2319,"01.10.2017",false,Approved,Solex,Touring,medium,large,"2083,94","675,03"
9943,74,426,"01.11.2017",true,Approved,WeareA2B,Standard,medium,medium,"1228,07","400,91"
9957,83,3217,"08.11.2017",false,Approved,Solex,Touring,medium,large,"2083,94","675,03"
9958,64,889,"05.05.2017",true,Approved,Trek Bicycles,Standard,medium,large,"1469,44","596,55"
9961,50,2845,"08.04.2017",true,Approved,WeareA2B,Standard,medium,small,"175,89","131,92"
9973,79,2617,"02.08.2017",false,Approved,Solex,Touring,medium,large,"2083,94","675,03"
9978,92,318,"08.01.2017",false,Approved,WeareA2B,Standard,medium,small,"1415,01","1259,36"
9979,3,3470,"06.07.2017",true,Approved,Trek Bicycles,Standard,medium,large,"2091,47","388,92"
9980,31,1090,"07.10.2017",false,Approved,Giant Bicycles,Standard,medium,medium,"230,91","173,18"
9981,84,2309,"07.11.2017",true,Approved,Trek Bicycles,Road,medium,medium,"290,62","215,14"
9983,23,353,"03.04.2017",false,Approved,Norco Bicycles,Mountain,low,small,"688,63","612,88"
9990,93,1088,"01.12.2017",true,Approved,OHM Cycles,Standard,high,medium,"1458,17","874,90"
9996,36,1457,"03.03.2017",false,Approved,Solex,Standard,low,medium,"945,04","507,58"
9997,43,2268,"06.02.2017",true,Approved,Solex,Standard,medium,medium,"1151,96","649,49"
9998,50,3046,"03.03.2017",false,Approved,WeareA2B,Standard,medium,small,"175,89","131,92"
10000,1,97,"02.01.2017",false,Approved,Giant Bicycles,Standard,medium,medium,"1403,5","954,82"
10004,1,2963,"08.04.2017",false,Approved,Giant Bicycles,Standard,medium,medium,"1403,5","954,82"
10009,64,2225,"05.06.2017",true,Approved,Trek Bicycles,Standard,medium,large,"1469,44","596,55"
10012,23,485,"02.04.2017",true,Approved,Norco Bicycles,Standard,medium,medium,"1198,46","381,10"
10014,63,1043,"01.05.2017",true,Approved,Solex,Standard,medium,medium,"1483,2","99,59"
10015,31,1519,"01.11.2017",false,Approved,WeareA2B,Standard,medium,medium,"752,64","205,36"
10016,41,42,"03.06.2017",false,Approved,Solex,Road,medium,medium,"416,98","312,74"
10018,40,844,"02.05.2017",false,Approved,Trek Bicycles,Road,medium,large,"1894,19","598,76"
10027,3,1628,"08.08.2017",false,Approved,Trek Bicycles,Standard,medium,large,"2091,47","388,92"
10028,79,2733,"04.08.2017",false,Approved,Norco Bicycles,Standard,medium,medium,"1555,58","818,01"
10031,43,1912,"01.04.2017",false,Approved,Norco Bicycles,Standard,medium,medium,"1555,58","818,01"
10033,66,887,"06.02.2017",true,Approved,Solex,Standard,medium,medium,"1163,89","589,27"
10038,0,2746,"06.11.2017",false,Approved,Trek Bicycles,Standard,high,medium,"358,39","215,03"
10050,13,420,"05.05.2017",false,Approved,Solex,Standard,medium,medium,"1577,53","826,51"
10056,84,478,"06.01.2017",true,Approved,Trek Bicycles,Road,medium,medium,"290,62","215,14"
10061,5,747,"07.10.2017",false,Approved,Trek Bicycles,Mountain,low,medium,"574,64","459,71"
10081,65,2826,"04.07.2017",false,Approved,WeareA2B,Standard,medium,medium,"1807,45","778,69"
10082,60,1177,"03.10.2017",false,Approved,Giant Bicycles,Standard,high,small,"1977,36","1759,85"
10094,18,1423,"04.08.2017",false,Approved,Solex,Standard,medium,medium,"575,27","431,45"
10096,76,2161,"06.10.2017",false,Approved,WeareA2B,Standard,low,medium,"642,31","513,85"
10099,84,886,"08.05.2017",false,Approved,Trek Bicycles,Road,medium,medium,"290,62","215,14"
10101,87,3163,"03.11.2017",true,Approved,Giant Bicycles,Standard,high,medium,"1179","707,40"
10118,99,70,"02.02.2017",false,Approved,OHM Cycles,Standard,medium,medium,"1227,34","770,89"
